order_id,date_created,item_id,sku,produto,marca,categoria,quantity,unit_price,receita,cmv_total,frete_total,imposto_total,custo_fixo_total,comissao_total,lucro_liquido_estimado,margem_liquida_estimada,parametro_confiavel,status_parametro,full,flex,link_anuncio,status_pedido,listing_type_id,shipping_status,shipping_substatus,shipping_mode,logistic_type,shipping_option_name,shipping_option_cost,shipping_option_list_cost,receiver_cost,sender_cost,sale_fee,comissao_ml,cmv_unitario_seconds,comissao_unitaria_seconds,frete_unitario_seconds,imposto_unitario_seconds,custo_fixo_unitario_seconds,lucro_liquido_unitario_seconds,margem_seconds,match_seconds,financial_source,SKU,Marca,Nome da Categoria,FULL,Flex,Status,LinkAnuncio,CMV total,CMV unitario,CMV unit�rio,CMV unitÃƒÂ¡rio,custo_frete,custo_frete_final,imposto,custo_fixo,lucro_bruto,lucro_operacional,margem_bruta,margem_operacional,Lucro Bruto,Lucro Liquido Seconds,Margem Seconds,margem calculada,cmv_seconds,frete_seconds,imposto_seconds,custo_fixo_seconds,lucro_liquido_seconds,faturamento_seconds,estoque_atual,sold_quantity,vendidos_total,match_ml,match_type,match_score,match_confidence,matched_item_seconds
2000016391773258,2026-05-12 11:51:16+00:00,MLB6610942118,111953NA,Junta Carter Fibra Fox Gol Voyage Parati 1.0 8/16v Ea111,Bastos Juntas,Juntas de Motor,1.0,27.95,27.95,9.99,6.65,4.12,1.29,4.38,1.5200000000000014,5.438282647584978,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-6610942118-junta-carter-fibra-fox-gol-voyage-parati-10-816v-ea111-_JM,paid,gold_pro,delivered,,me2,fulfillment,Prioritario,9.99,16.54,0.0,0.0,4.75,4.38,9.99,4.38,6.65,4.12,1.29,-0.68,-2.640776699029126,True,ml_orders_seconds_params,111953NA,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-6610942118-junta-carter-fibra-fox-gol-voyage-parati-10-816v-ea111-_JM,9.99,9.99,9.99,9.99,6.65,6.65,4.12,1.29,13.580000000000002,6.9300000000000015,48.586762075134175,24.794275491949914,13.580000000000002,1.5200000000000014,5.438282647584978,5.438282647584978,9.99,6.65,4.12,1.29,1.5200000000000014,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB6610942118
2000016391818892,2026-05-12 11:53:47+00:00,MLB4209277389,OCDA2049,Pastilha Freio Sprinter 515 Cdi 2.2 16v 2012 A 2019,OriginALLparts,Pastilhas de Freios,1.0,238.07,238.07,131.76,26.25,55.3,13.17,28.97,-17.379999999999995,-7.300373839626999,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-4209277389-pastilha-freio-sprinter-515-cdi-22-16v-2012-a-2019-_JM,paid,gold_special,delivered,,me2,fulfillment,Prioritario,0.0,26.25,0.0,0.0,18.83,28.97,131.76,28.97,26.25,55.3,13.17,7.889999999999999,2.9961266803372064,True,ml_orders_seconds_params,OCDA2049,OriginALLparts,Pastilhas de Freios,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-4209277389-pastilha-freio-sprinter-515-cdi-22-16v-2012-a-2019-_JM,131.76,131.76,131.76,131.76,26.25,26.25,55.3,13.17,77.34,51.09,32.48624354181543,21.460074767925402,77.34,-17.379999999999995,-7.300373839626999,-7.300373839626999,131.76,26.25,55.3,13.17,-17.379999999999995,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB4209277389
2000016391747842,2026-05-12 11:50:14+00:00,MLB5148208414,111261PK,Junta Superior Cabeçote Apolo Gol Logus Mi Ap 1.6 1.8,Bastos Juntas,Juntas de Motor,1.0,100.69,100.69,45.31,17.65,14.95,4.67,11.21,6.899999999999997,6.852716257821031,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-5148208414-junta-superior-cabecote-apolo-gol-logus-mi-ap-16-18-_JM,paid,gold_special,ready_to_ship,in_hub,me2,xd_drop_off,Normal ao endereço,0.0,15.45,0.0,0.0,10.98,11.21,45.31,11.21,17.65,14.95,4.67,-0.36,-0.3852739726027397,True,ml_orders_seconds_params,111261PK,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5148208414-junta-superior-cabecote-apolo-gol-logus-mi-ap-16-18-_JM,45.31,45.31,45.31,45.31,17.65,17.65,14.95,4.67,44.169999999999995,26.519999999999996,43.86731552289204,26.338265964842584,44.169999999999995,6.899999999999997,6.852716257821031,6.852716257821031,45.31,17.65,14.95,4.67,6.899999999999997,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5148208414
2000016391724858,2026-05-12 11:46:37+00:00,MLB6610942118,111953NA,Junta Carter Fibra Fox Gol Voyage Parati 1.0 8/16v Ea111,Bastos Juntas,Juntas de Motor,1.0,27.95,27.95,9.99,6.65,4.12,1.29,4.38,1.5200000000000014,5.438282647584978,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-6610942118-junta-carter-fibra-fox-gol-voyage-parati-10-816v-ea111-_JM,paid,gold_pro,delivered,,me2,fulfillment,Prioritario,0.0,6.55,0.0,0.0,4.75,4.38,9.99,4.38,6.65,4.12,1.29,-0.68,-2.640776699029126,True,ml_orders_seconds_params,111953NA,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-6610942118-junta-carter-fibra-fox-gol-voyage-parati-10-816v-ea111-_JM,9.99,9.99,9.99,9.99,6.65,6.65,4.12,1.29,13.580000000000002,6.9300000000000015,48.586762075134175,24.794275491949914,13.580000000000002,1.5200000000000014,5.438282647584978,5.438282647584978,9.99,6.65,4.12,1.29,1.5200000000000014,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB6610942118
2000016391670936,2026-05-12 11:42:30+00:00,MLB4203238835,OCTA0716,Pastilha Freio Tiggo 8 1.6 16v 2021 2022 2023 2024,OriginALLparts,Pastilhas de Freios,1.0,189.03,189.03,99.75,24.65,43.54,10.37,22.81,-12.089999999999998,-6.395810188858911,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-4203238835-pastilha-freio-tiggo-8-16-16v-2021-2022-2023-2024-_JM,cancelled,gold_special,delivered,,me2,fulfillment,Prioritario ao endereço,0.0,21.15,0.0,0.0,19.25,22.81,99.75,22.81,24.65,43.54,10.37,6.22,3.0000482322866926,True,ml_orders_seconds_params,OCTA0716,OriginALLparts,Pastilhas de Freios,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-4203238835-pastilha-freio-tiggo-8-16-16v-2021-2022-2023-2024-_JM,99.75,99.75,99.75,99.75,24.65,24.65,43.54,10.37,66.47,41.82,35.163730624768554,22.123472464688145,66.47,-12.089999999999998,-6.395810188858911,-6.395810188858911,99.75,24.65,43.54,10.37,-12.089999999999998,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB4203238835
2000016391611280,2026-05-12 11:37:39+00:00,MLB3862624623,1512165PK,Jogo Junta Cabeçote C3 206 307 1.4 8v,Bastos Juntas,Juntas de Motor,1.0,121.71,121.71,62.55,19.850000000000005,19.64,6.14,14.73,-1.2000000000000126,-0.9859502095144299,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-3862624623-jogo-junta-cabecote-c3-206-307-14-8v-_JM,paid,gold_special,delivered,,me2,fulfillment,Prioritario,0.0,17.65,0.0,0.0,9.75,14.73,62.55,14.73,19.850000000000005,19.64,6.14,-0.18,-0.1466753585397653,True,ml_orders_seconds_params,1512165PK,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-3862624623-jogo-junta-cabecote-c3-206-307-14-8v-_JM,62.55,62.55,62.55,62.55,19.850000000000005,19.850000000000005,19.64,6.14,44.42999999999999,24.579999999999988,36.50480650727138,20.195546791553685,44.42999999999999,-1.2000000000000126,-0.9859502095144299,-0.9859502095144299,62.55,19.850000000000005,19.64,6.14,-1.2000000000000126,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB3862624623
2000016391514574,2026-05-12 11:27:23+00:00,MLB4460601803,15171732BN,Junta Tampa Valvula Sandero Clio Kangoo 1.0 16v,Bastos Juntas,Juntas de Motor,1.0,79.57,79.57,40.09,14.35,12.51,3.91,6.2700000000000005,2.4399999999999853,3.0664823425914105,True,parametro_seconds_confiavel,NAO,NAO,https://produto.mercadolivre.com.br/MLB-4460601803-junta-tampa-valvula-sandero-clio-kangoo-10-16v-_JM,paid,gold_special,delivered,,me2,xd_drop_off,Expresso,0.0,13.85,0.0,0.0,8.52,6.2700000000000005,40.09,6.2700000000000005,14.35,12.51,3.91,1.05,1.343054489639294,True,ml_orders_seconds_params,15171732BN,Bastos Juntas,Juntas de Motor,NAO,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-4460601803-junta-tampa-valvula-sandero-clio-kangoo-10-16v-_JM,40.09,40.09,40.09,40.09,14.35,14.35,12.51,3.91,33.20999999999999,18.859999999999985,41.736835490762836,23.7024004021616,33.20999999999999,2.4399999999999853,3.0664823425914105,3.0664823425914105,40.09,14.35,12.51,3.91,2.4399999999999853,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB4460601803
2000016391437702,2026-05-12 11:20:20+00:00,MLB5016360074,131545PK30,Junta Cabeçote Sob Medida 3mm Fiesta Ka 1.0 8v Zetec Rocam,Bastos Juntas,Juntas de Motor,1.0,90.62,90.62,42.34,17.65,13.36,4.18,10.02,3.0700000000000074,3.3877731185168916,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-5016360074-junta-cabecote-sob-medida-3mm-fiesta-ka-10-8v-zetec-rocam-_JM,paid,gold_special,delivered,,me2,fulfillment,Prioritario ao endereço,0.0,13.25,0.0,0.0,10.87,10.02,42.34,10.02,17.65,13.36,4.18,-4.05,-4.8502994011976055,True,ml_orders_seconds_params,131545PK30,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5016360074-junta-cabecote-sob-medida-3mm-fiesta-ka-10-8v-zetec-rocam-_JM,42.34,42.34,42.34,42.34,17.65,17.65,13.36,4.18,38.260000000000005,20.610000000000007,42.22026042816155,22.743323769587292,38.260000000000005,3.0700000000000074,3.3877731185168916,3.3877731185168916,42.34,17.65,13.36,4.18,3.0700000000000074,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5016360074
2000016391041446,2026-05-12 10:35:48+00:00,MLB5016397686,121908CBL,Junta Carter Cortiça 8mm  Celta Corsa 1.0 1.6 8v Mpfi Efi,Bastos Juntas,Juntas de Motor,1.0,32.67,32.67,14.12,6.75,4.62,1.4399999999999995,3.46,2.280000000000004,6.978879706152445,True,parametro_seconds_confiavel,NAO,NAO,https://produto.mercadolivre.com.br/MLB-5016397686-junta-carter-cortica-8mm-celta-corsa-10-16-8v-mpfi-efi-_JM,paid,gold_special,shipped,,me2,xd_drop_off,Normal,0.0,6.75,0.0,0.0,3.92,3.46,14.12,3.46,6.75,4.62,1.4399999999999995,-1.53,-5.301455301455301,True,ml_orders_seconds_params,121908CBL,Bastos Juntas,Juntas de Motor,NAO,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5016397686-junta-carter-cortica-8mm-celta-corsa-10-16-8v-mpfi-efi-_JM,14.12,14.12,14.12,14.12,6.75,6.75,4.62,1.4399999999999995,15.090000000000003,8.340000000000003,46.18916437098256,25.528007346189174,15.090000000000003,2.280000000000004,6.978879706152445,6.978879706152445,14.12,6.75,4.62,1.4399999999999995,2.280000000000004,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5016397686
2000016390999062,2026-05-12 10:26:58+00:00,MLB4604021465,1110103PKR,Jogo Junta Motor  Fox Gol Voyage 1.0 8v Ea111 Flex,Bastos Juntas,Juntas de Motor,1.0,113.15,113.15,57.03,20.75,18.1,5.66,15.76,-4.149999999999995,-3.6676977463543925,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-4604021465-jogo-junta-motor-fox-gol-voyage-10-8v-ea111-flex-_JM,paid,gold_pro,delivered,,me2,fulfillment,Expresso,0.0,16.15,0.0,0.0,15.74,15.76,57.03,15.76,20.75,18.1,5.66,-4.15,-3.667697746354397,True,ml_orders_seconds_params,1110103PKR,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-4604021465-jogo-junta-motor-fox-gol-voyage-10-8v-ea111-flex-_JM,57.03,57.03,57.03,57.03,20.75,20.75,18.1,5.66,40.36000000000001,19.610000000000007,35.669465311533365,17.330976579761384,40.36000000000001,-4.149999999999995,-3.6676977463543925,-3.6676977463543925,57.03,20.75,18.1,5.66,-4.149999999999995,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB4604021465
2000016390977802,2026-05-12 10:24:48+00:00,MLB3862369233,141253PK,Junta Superior Cabeçote Palio Siena Doblo 1.0 1.3 16v 99/...,Bastos Juntas,Juntas de Motor,1.0,119.59,119.59,55.71,19.85,18.0,5.63,13.5,6.900000000000001,5.769713186721299,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-3862369233-junta-superior-cabecote-palio-siena-doblo-10-13-16v-99-_JM,paid,gold_special,delivered,,me2,xd_drop_off,Normal,0.0,16.15,0.0,0.0,11.98,13.5,55.71,13.5,19.85,18.0,5.63,-0.16,-0.1421843064071803,True,ml_orders_seconds_params,141253PK,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-3862369233-junta-superior-cabecote-palio-siena-doblo-10-13-16v-99-_JM,55.71,55.71,55.71,55.71,19.85,19.85,18.0,5.63,50.38,30.53,42.127268166234636,25.528890375449453,50.38,6.900000000000001,5.769713186721299,5.769713186721299,55.71,19.85,18.0,5.63,6.900000000000001,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB3862369233
2000016390653618,2026-05-12 09:20:33+00:00,MLB3824825465,111595PK,Junta Cabeçote Fibra Fox Gol G5 Golf Polo 1.6 8v Flex/gas,Bastos Juntas,Juntas de Motor,1.0,45.72,45.72,20.53,7.75,6.74,2.11,5.05,3.539999999999997,7.742782152230965,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-3824825465-junta-cabecote-fibra-fox-gol-g5-golf-polo-16-8v-flexgas-_JM,paid,gold_special,shipped,,me2,fulfillment,Normal ao endereço,4.99,11.54,0.0,0.0,5.49,5.05,20.53,5.05,7.75,6.74,2.11,-0.07,-0.1662312989788649,True,ml_orders_seconds_params,111595PK,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-3824825465-junta-cabecote-fibra-fox-gol-g5-golf-polo-16-8v-flexgas-_JM,20.53,20.53,20.53,20.53,7.75,7.75,6.74,2.11,20.139999999999997,12.389999999999997,44.050743657042865,27.099737532808394,20.139999999999997,3.539999999999997,7.742782152230965,7.742782152230965,20.53,7.75,6.74,2.11,3.539999999999997,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB3824825465
2000016390533878,2026-05-12 08:18:16+00:00,MLB4203238835,OCTA0716,Pastilha Freio Tiggo 8 1.6 16v 2021 2022 2023 2024,OriginALLparts,Pastilhas de Freios,1.0,189.03,189.03,99.75,24.65,43.54,10.37,22.81,-12.089999999999998,-6.395810188858911,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-4203238835-pastilha-freio-tiggo-8-16-16v-2021-2022-2023-2024-_JM,paid,gold_special,delivered,,me2,fulfillment,Prioritario,0.0,21.15,0.0,0.0,19.25,22.81,99.75,22.81,24.65,43.54,10.37,6.22,3.0000482322866926,True,ml_orders_seconds_params,OCTA0716,OriginALLparts,Pastilhas de Freios,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-4203238835-pastilha-freio-tiggo-8-16-16v-2021-2022-2023-2024-_JM,99.75,99.75,99.75,99.75,24.65,24.65,43.54,10.37,66.47,41.82,35.163730624768554,22.123472464688145,66.47,-12.089999999999998,-6.395810188858911,-6.395810188858911,99.75,24.65,43.54,10.37,-12.089999999999998,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB4203238835
2000016390415968,2026-05-12 07:35:57+00:00,MLB4096931641,OCTA0716,Pastilha Traseira Cerâmica Tiggo 8 1.6 16v 2021 2022 2023,OriginALLparts,Pastilhas de Freios,1.0,177.74,177.74,99.75,24.65,36.12,8.6,13.74,-5.1199999999999815,-2.880612130077631,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-4096931641-pastilha-traseira-cermica-tiggo-8-16-16v-2021-2022-2023-_JM,paid,gold_special,delivered,,me2,fulfillment,Prioritario,0.0,21.15,0.0,0.0,16.18,13.74,99.75,13.74,24.65,36.12,8.6,-10.86,-6.313953488372093,True,ml_orders_seconds_params,OCTA0716,OriginALLparts,Pastilhas de Freios,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-4096931641-pastilha-traseira-cermica-tiggo-8-16-16v-2021-2022-2023-_JM,99.75,99.75,99.75,99.75,24.65,24.65,36.12,8.6,64.25000000000001,39.600000000000016,36.14830651513447,22.279734443569264,64.25000000000001,-5.1199999999999815,-2.880612130077631,-2.880612130077631,99.75,24.65,36.12,8.6,-5.1199999999999815,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB4096931641
2000016389448260,2026-05-12 03:46:38+00:00,MLB6143677180,121093PK,Jogo Junta Motor Sem Retentor  Corsa 1.0 16v 99/03,Bastos Juntas,Juntas de Motor,1.0,140.33,140.33,64.45,20.75,20.3,6.34,13.96,14.530000000000008,10.354165182070837,True,parametro_seconds_confiavel,NAO,NAO,https://produto.mercadolivre.com.br/MLB-6143677180-jogo-junta-motor-sem-retentor-corsa-10-16v-9903-_JM,paid,gold_special,shipped,out_for_delivery,me2,xd_drop_off,Normal,0.0,18.45,0.0,0.0,14.91,13.96,64.45,13.96,20.75,20.3,6.34,1.09,0.8590117424540942,True,ml_orders_seconds_params,121093PK,Bastos Juntas,Juntas de Motor,NAO,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-6143677180-jogo-junta-motor-sem-retentor-corsa-10-16v-9903-_JM,64.45,64.45,64.45,64.45,20.75,20.75,20.3,6.34,61.92000000000001,41.17000000000001,44.124563528824915,29.3379890258676,61.92000000000001,14.530000000000008,10.354165182070837,10.354165182070837,64.45,20.75,20.3,6.34,14.530000000000008,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB6143677180
2000016388919428,2026-05-12 02:55:04+00:00,MLB5016397758,141901CBL,Junta Carter Com Limitador Fiat Uno Palio 1.0 1.5 8v Fiasa,Bastos Juntas,Juntas de Motor,1.0,21.92,21.92,7.09,6.65,3.27,1.02,2.46,1.4300000000000006,6.523722627737229,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-5016397758-junta-carter-com-limitador-fiat-uno-palio-10-15-8v-fiasa-_JM,paid,gold_special,delivered,,me2,fulfillment,Prioritario,0.0,6.65,0.0,0.0,2.63,2.46,7.09,2.46,6.65,3.27,1.02,-0.03,-0.1466275659824047,True,ml_orders_seconds_params,141901CBL,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5016397758-junta-carter-com-limitador-fiat-uno-palio-10-15-8v-fiasa-_JM,7.09,7.09,7.09,7.09,6.65,6.65,3.27,1.02,12.370000000000001,5.720000000000001,56.43248175182482,26.094890510948904,12.370000000000001,1.4300000000000006,6.523722627737229,6.523722627737229,7.09,6.65,3.27,1.02,1.4300000000000006,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5016397758
2000016388707486,2026-05-12 02:40:33+00:00,MLB3824764359,141507PK,Junta Cabeçote  Palio Fiorino Uno Siena Premio 1.6 8v Sevel,Bastos Juntas,Juntas de Motor,1.0,46.26,46.26,18.93,7.85,6.1,1.91,4.57,6.899999999999999,14.915693904020749,True,parametro_seconds_confiavel,NAO,NAO,https://produto.mercadolivre.com.br/MLB-3824764359-junta-cabecote-palio-fiorino-uno-siena-premio-16-8v-sevel-_JM,paid,gold_special,delivered,,me2,xd_drop_off,Normal,0.0,6.65,0.0,0.0,5.55,4.57,18.93,4.57,7.85,6.1,1.91,-1.25,-3.2808398950131235,True,ml_orders_seconds_params,141507PK,Bastos Juntas,Juntas de Motor,NAO,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-3824764359-junta-cabecote-palio-fiorino-uno-siena-premio-16-8v-sevel-_JM,18.93,18.93,18.93,18.93,7.85,7.85,6.1,1.91,22.759999999999998,14.909999999999998,49.20017293558149,32.230869001297016,22.759999999999998,6.899999999999999,14.915693904020749,14.915693904020749,18.93,7.85,6.1,1.91,6.899999999999999,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB3824764359
2000016388360018,2026-05-12 02:12:51+00:00,MLB5016460050,121049PKR,Jogo Junta Motor Com Retentor Corsa Wind 1.0 8 V 94/96,Bastos Juntas,Juntas de Motor,1.0,172.74,172.74,81.03,23.65,22.09,6.9,16.57,22.500000000000014,13.025356026398063,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-5016460050-jogo-junta-motor-com-retentor-corsa-wind-10-8-v-9496-_JM,paid,gold_special,delivered,,me2,fulfillment,Prioritario,0.0,20.75,0.0,0.0,13.66,16.57,81.03,16.57,23.65,22.09,6.9,-12.17,-8.813731170336037,True,ml_orders_seconds_params,121049PKR,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5016460050-jogo-junta-motor-com-retentor-corsa-wind-10-8-v-9496-_JM,81.03,81.03,81.03,81.03,23.65,23.65,22.09,6.9,75.14000000000001,51.490000000000016,43.49890008104666,29.8078036355216,75.14000000000001,22.500000000000014,13.025356026398063,13.025356026398063,81.03,23.65,22.09,6.9,22.500000000000014,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5016460050
2000016387859512,2026-05-12 01:43:47+00:00,MLB4203343587,OCTA1600,Pastilha Freio Rampage Rebel 2.0 16v 2023 2024 2025,OriginALLparts,Pastilhas de Freios,1.0,215.83,215.83,104.84999999999998,24.649999999999995,43.97,10.47,23.03,8.86000000000004,4.105082703980003,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-4203343587-pastilha-freio-rampage-rebel-20-16v-2023-2024-2025-_JM,paid,gold_special,delivered,,me2,fulfillment,Prioritario,0.0,24.65,0.0,0.0,23.74,23.03,104.84999999999998,23.03,24.649999999999995,43.97,10.47,2.4,1.1463507833397018,True,ml_orders_seconds_params,OCTA1600,OriginALLparts,Pastilhas de Freios,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-4203343587-pastilha-freio-rampage-rebel-20-16v-2023-2024-2025-_JM,104.84999999999998,104.84999999999998,104.84999999999998,104.84999999999998,24.649999999999995,24.649999999999995,43.97,10.47,87.95000000000003,63.30000000000004,40.74966408747627,29.328638280127894,87.95000000000003,8.86000000000004,4.105082703980003,4.105082703980003,104.84999999999998,24.649999999999995,43.97,10.47,8.86000000000004,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB4203343587
2000016387735036,2026-05-12 01:36:05+00:00,MLB5376246538,FT4004,Fiat Palio Hatch Elx 2008-2015 Engate Reboque Fixo 700kg,Brucke,Engate,1.0,544.69,544.69,264.8,106.95,126.55,39.55,94.92,-88.07999999999997,-16.170665883346484,True,parametro_seconds_confiavel,NAO,NAO,https://produto.mercadolivre.com.br/MLB-5376246538-fiat-palio-hatch-elx-2008-2015-engate-reboque-fixo-700kg-_JM,cancelled,gold_special,shipped,,me2,xd_drop_off,Normal,0.0,106.95,0.0,0.0,48.51,94.92,264.8,94.92,106.95,126.55,39.55,158.19,19.999747142712653,True,ml_orders_seconds_params,FT4004,Brucke,Engate,NAO,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5376246538-fiat-palio-hatch-elx-2008-2015-engate-reboque-fixo-700kg-_JM,264.8,264.8,264.8,264.8,106.95,106.95,126.55,39.55,184.97000000000003,78.02000000000002,33.95876553636013,14.323743780866183,184.97000000000003,-88.07999999999997,-16.170665883346484,-16.170665883346484,264.8,106.95,126.55,39.55,-88.07999999999997,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5376246538
2000016386968732,2026-05-12 00:54:32+00:00,MLB6611119784,131945BP,Junta Carter Nylon Ka Fiesta 1.0 1.6 8v Zetec Rocan,Bastos Juntas,Juntas de Motor,1.0,43.49,43.49,18.22,6.75,5.050000000000001,1.58,5.37,6.520000000000001,14.991952172913317,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-6611119784-junta-carter-nylon-ka-fiesta-10-16-8v-zetec-rocan-_JM,paid,gold_pro,ready_to_ship,in_packing_list,me2,fulfillment,Normal ao endereço,0.0,6.75,0.0,0.0,7.39,5.37,18.22,5.37,6.75,5.050000000000001,1.58,-5.390000000000001,-17.06776440785307,True,ml_orders_seconds_params,131945BP,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-6611119784-junta-carter-nylon-ka-fiesta-10-16-8v-zetec-rocan-_JM,18.22,18.22,18.22,18.22,6.75,6.75,5.050000000000001,1.58,19.900000000000002,13.150000000000002,45.75764543573235,30.236836054265353,19.900000000000002,6.520000000000001,14.991952172913317,14.991952172913317,18.22,6.75,5.050000000000001,1.58,6.520000000000001,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB6611119784
2000016386931532,2026-05-12 00:52:19+00:00,MLB5456904138,ECO1268,Pastilhas Freio Dianteiro Renault Clio Logan Sandero,Ecopads,Pastilhas de Freios,1.0,47.64,47.64,24.16,8.55,7.610000000000001,2.38,3.83,1.1099999999999968,2.3299748110831167,True,parametro_seconds_confiavel,NAO,NAO,https://produto.mercadolivre.com.br/MLB-5456904138-pastilhas-freio-dianteiro-renault-clio-logan-sandero-_JM,paid,gold_pro,delivered,,me2,xd_drop_off,Normal,0.0,7.95,0.0,0.0,6.68,3.83,24.16,3.83,8.55,7.610000000000001,2.38,1.04,2.1867115222876365,True,ml_orders_seconds_params,ECO1268,Ecopads,Pastilhas de Freios,NAO,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5456904138-pastilhas-freio-dianteiro-renault-clio-logan-sandero-_JM,24.16,24.16,24.16,24.16,8.55,8.55,7.610000000000001,2.38,19.65,11.099999999999998,41.24685138539043,23.299748110831228,19.65,1.1099999999999968,2.3299748110831167,2.3299748110831167,24.16,8.55,7.610000000000001,2.38,1.1099999999999968,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5456904138
